VENTA_ID|CAJERO_ID|COMPRADOR_ID|FECHA_VENTA|MONTO_TOTAL|CODIGO_PRODUCTO|NOMBRE_PRODUCTO|CODIGO_FAMILIA|NOMBRE_FAMILIA|CANTIDAD
6116|2|93|12/09/19 14:39:45,000000000|Q.-2000.|7803473003461|PINGUINOS CON RELLENO CREMOSO MARINELA 120g.|1|OFERTAS ESPECIALES|1,0
6118|7|226|12/09/19 14:38:12,000000000|Q.3650-.|78019041|PALL DE CLICK DE 10 |7|CIGARROS|1,0
6119|7|240|12/09/19 14:39:15,000000000|Q.-1400.|7802500000053|SPAGHETTI 5 LUCCHETTI 400g.|1|OFERTAS ESPECIALES|1,0
6122|7|245|12/09/19 14:42:02,000000000|Q.-800.|7801620004712|LIMON SODA RETORNABLE 1/4.|1|OFERTAS ESPECIALES|1,0
6151|2|208|12/09/19 16:01:10,000000000|Q.-1050.|7803473003232|* TRIAL * TRIAL * TRIAL * TRIAL * T|1|OFERTAS ESPECIALES|2,0
6159|2|34|12/09/19 16:20:34,000000000|Q.9400-.|9002490214852|* TRIAL * TRIAL * TRIAL |1|OFERTAS ESPECIALES|2,0
6161|2|289|12/09/19 16:34:45,000000000|Q.-850.|7801610001165|* TRIAL * TRIAL * TRIAL * TRIAL * T|11|BEBIDAS COCA COLA|1,0
6163|2|136|12/09/19 16:27:01,000000000|Q.4100-.|78012370|* TRIAL * TRIAL * TRI|7|CIGARROS|1,0
6163|2|175|12/09/19 16:27:01,000000000|Q.4100-.|PRONIK|3 GALLETAS NICK|4|CONFITES-GALLETAS|1,0
6164|2|484|12/09/19 16:32:51,000000000|Q.-1150.|7802920777542|LECHE ENTERA COLUN 1L.|13|LÁCTEOS|1,0
6166|2|428|12/09/19 16:53:35,000000000|Q.-650.|7801620852962|CACHANTUN SIN GAS 1600ml.|1|OFERTAS ESPECIALES|1,0
6168|2|457|12/09/19 16:54:01,000000000|Q.-500.|7802820600100|* TRIAL * TRIAL * TRIAL * TR|1|OFERTAS ESPECIALES|1,0
6169|2|23|12/09/19 16:54:52,000000000|Q.-1000.|HUEVO|Huevo|1|OFERTAS ESPECIALES|10,0
6173|2|176|12/09/19 17:31:56,000000000|Q.-1150.|7802820700435|* TRIAL * TRIAL * TRIAL * TRIAL * TRIAL * TRIAL |1|OFERTAS ESPECIALES|1,0
6179|2|38|12/09/19 17:20:07,000000000|Q.-1500.|HUEVO|Huevo|1|OFERTAS ESPECIALES|5,0
6181|2|246|12/09/19 17:27:17,000000000|Q.-2100.|7803473003232|RAYITA SABOR VAINILLA MARINELA 60g.|1|OFERTAS ESPECIALES|1,0
6188|2|329|12/09/19 17:42:08,000000000|Q.-1500.|7802910001978|CREMA LISTA CALO 200ml|1|OFERTAS ESPECIALES|2,0
6189|2|194|12/09/19 17:43:56,000000000|Q.-1990.|7801930006604|LONGANIZA TRADICIONAL TIL 1kg|1|OFERTAS ESPECIALES|1,0
6191|2|81|12/09/19 17:49:01,000000000|Q.-1440.|7613033458101|NESCAFE CAPUCCINO 14g.|1|OFERTAS ESPECIALES|3,0
6417|7|153|13/09/19 08:25:16,000000000|Q.3100-.|78007673|PALL MALL AZUL DE 20|7|CIGARROS|1,0
6422|7|16|13/09/19 08:34:37,000000000|Q.-2400.|78018853|PALL MALL AZUL DE 10|7|CIGARROS|1,0
6440|7|298|13/09/19 09:15:47,000000000|Q.3100-.|78007673|* TRIAL * TRIAL * TR|7|CIGARROS|1,0
6525|2|142|13/09/19 13:06:45,000000000|Q.-750.|7802575006035|CORBATAS CARO.400g.|1|OFERTAS ESPECIALES|1,0
6526|2|484|13/09/19 13:07:23,000000000|Q.-750.|7802575002235|ESPIRALES CARO.400g.|1|OFERTAS ESPECIALES|1,0
6534|2|143|13/09/19 13:16:53,000000000|Q.-1600.|7801620172800|BILZ RETORNABLE 2.5L|12|BEBIDAS C.C.U|1,0
6539|2|500|13/09/19 13:37:05,000000000|Q.3400-.|7801620001957|* TRIAL * TRIAL * TRI|12|BEBIDAS C.C.U|1,0
6558|7|145|13/09/19 13:51:20,000000000|Q.2750-.|78018853|PALL MALL AZUL DE 10|7|CIGARROS|1,0
6567|7|21|13/09/19 14:00:14,000000000|Q.5000-.|78007673|PALL MALL AZUL DE 20|7|CIGARROS|1,0
6567|7|30|13/09/19 14:00:14,000000000|Q.5000-.|7801610323236|COCACOLA ORIGINAL DESECHABLE 3L.|11|BEBIDAS COCA COLA|1,0
6595|2|206|13/09/19 14:51:32,000000000|Q.3200-.|78019058|* TRIAL * TRIAL * TRI|7|CIGARROS|1,0
6612|2|265|13/09/19 15:21:28,000000000|Q.4690-.|7803480001092|* TRIAL * TRIAL * TRIAL * TRIAL * TRI|1|OFERTAS ESPECIALES|1,0
6614|2|25|13/09/19 15:25:56,000000000|Q.6150-.|7801380901528|* TRIAL * TRIAL * TRIAL * TRIAL * TR|1|OFERTAS ESPECIALES|1,0
6614|2|65|13/09/19 15:25:56,000000000|Q.6150-.|HUEVO|Huevo|1|OFERTAS ESPECIALES|6,0
6614|2|168|13/09/19 15:25:56,000000000|Q.6150-.|7802950022322|CREMA DE LECHE NESTLE 200ml |1|OFERTAS ESPECIALES|1,0
6619|2|376|13/09/19 15:43:50,000000000|Q.-1900.|7803403002229|* TRIAL * TRIAL * TRIA|1|OFERTAS ESPECIALES|1,0
6622|2|318|13/09/19 16:36:29,000000000|Q.5190-.|7801610001165|* TRIAL * TRIAL * TRIAL * TRIAL * T|11|BEBIDAS COCA COLA|1,0
6622|2|111|13/09/19 16:36:29,000000000|Q.5190-.|78020627|BELMONT DE 20|7|CIGARROS|1,0
6623|2|276|13/09/19 15:46:32,000000000|Q.3200-.|78019058|PALL MALL VERDE DE 20|7|CIGARROS|1,0
6629|2|315|13/09/19 15:59:19,000000000|Q.-900.|7802000005930|* TRIAL * TRIAL * TRIAL * TRIAL * |1|OFERTAS ESPECIALES|1,0
6636|2|171|13/09/19 16:11:44,000000000|Q.4650-.|7801620015800|CACHANTUN GASIFICADA 500ml|1|OFERTAS ESPECIALES|1,0
6639|2|326|13/09/19 16:15:17,000000000|Q.-1000.|7803473003232|RAYITA SABOR VAINILLA MARINELA 60g.|1|OFERTAS ESPECIALES|1,0
6650|2|48|13/09/19 17:15:29,000000000|Q.2600-.|7802000012297|DORITOS SABOR QUESO EVERCRISP 46g|1|OFERTAS ESPECIALES|2,0
6670|2|219|13/09/19 17:41:16,000000000|Q.-2350.|7613032415679|CREMA LECHE NESTLE 236g.|1|OFERTAS ESPECIALES|1,0
6670|2|490|13/09/19 17:41:16,000000000|Q.-2350.|7801800100012|DURAZNOS MIT.ACONCAGUA 820g.|1|OFERTAS ESPECIALES|1,0
6680|2|391|13/09/19 18:02:49,000000000|Q.4300-.|HUEVO|Huevo|1|OFERTAS ESPECIALES|20,0
6686|2|320|13/09/19 18:17:20,000000000|Q.4710-.|78019065|* TRIAL * TRIAL * TRIAL * TR|7|CIGARROS|1,0
6686|2|31|13/09/19 18:17:20,000000000|Q.4710-.|7805000313821|DETERG. RINSO 400g|10|ART.LIMPIEZA|1,0
6703|2|497|13/09/19 18:43:08,000000000|Q.2530-.|7802000009266|PAPAS LAYS STAX ORIGINALES 140g.|4|CONFITES-GALLETAS|1,0
6726|2|32|13/09/19 19:21:03,000000000|Q.-2140.|HUEVO|Huevo|1|OFERTAS ESPECIALES|10,0
6750|2|88|13/09/19 19:46:45,000000000|Q.3200-.|78018884|PALL MALL DE CLICK DE 20|7|CIGARROS|1,0
6752|2|62|13/09/19 19:46:45,000000000|Q.3200-.|78019058|* TRIAL * TRIAL * TRI|7|CIGARROS|1,0
6771|2|302|13/09/19 20:11:51,000000000|Q.3100-.|78007673|* TRIAL * TRIAL * TR|7|CIGARROS|1,0
6780|2|117|13/09/19 20:20:51,000000000|Q.7820-.|7803473002242|* TRIAL * TRIAL * TRIAL * TRIAL *|1|OFERTAS ESPECIALES|2,0
6820|2|255|13/09/19 20:51:43,000000000|Q.4400-.|78020627|* TRIAL * TRI|7|CIGARROS|1,0
6854|2|280|13/09/19 21:28:08,000000000|Q.7090-.|7891150057678|SUAVIZANTES SOFT 500ml|1|OFERTAS ESPECIALES|1,0
6887|2|235|13/09/19 22:00:38,000000000|Q.4150-.|7801610616963|* TRIAL * TRIAL * TRIAL * T|1|OFERTAS ESPECIALES|1,0
6901|2|226|13/09/19 22:13:12,000000000|Q.6520-.|7802900001308|* TRIAL * TRIAL * TRIAL *|13|LÁCTEOS|1,0
6901|2|384|13/09/19 22:13:12,000000000|Q.6520-.|7801505231912|AZUCAR IANSA 1kg.|1|OFERTAS ESPECIALES|1,0
6901|2|265|13/09/19 22:13:12,000000000|Q.6520-.|7801380901528|DURAZNO EN CONSERVA SAN FELIPE 820g.|1|OFERTAS ESPECIALES|1,0
6935|7|237|14/09/19 08:26:48,000000000|Q.4900-.|78012370|PALL MALL ROJO DE 20 |7|CIGARROS|1,0
6938|7|239|14/09/19 08:34:04,000000000|Q.4700-.|7802900332419|1+1 CHOCOCRISPI SOPROLE 140g.|1|OFERTAS ESPECIALES|1,0
6938|7|54|14/09/19 08:34:04,000000000|Q.4700-.|78007673|* TRIAL * TRIAL * TR|7|CIGARROS|1,0
6958|7|160|14/09/19 09:19:01,000000000|Q.3100-.|78007673|PALL MALL AZUL DE 20|7|CIGARROS|1,0
6964|7|239|14/09/19 09:34:33,000000000|Q.3200-.|78018884|PALL MALL DE CLICK DE 20|7|CIGARROS|1,0
6977|7|151|14/09/19 10:08:43,000000000|Q.-2100.|78018853|PALL MALL AZUL DE 10|7|CIGARROS|1,0
6990|7|303|14/09/19 10:54:45,000000000|Q.5790-.|78019065|* TRIAL * TRIAL * TRIAL * TR|7|CIGARROS|1,0
6990|7|275|14/09/19 10:54:45,000000000|Q.5790-.|7801300000768|CHOCLO GRANO SUELTO FRUTOS DEL MAIPO 2kg |1|OFERTAS ESPECIALES|1,0
6991|2|133|14/09/19 10:53:20,000000000|Q.4300-.|78000285|LUCKY STRIKE  BLANCO DE 20|7|CIGARROS|1,0
7015|2|452|14/09/19 11:54:34,000000000|Q.-1950.|7802500000053|* TRIAL * TRIAL * TRIAL * T|1|OFERTAS ESPECIALES|1,0
7018|2|352|14/09/19 12:10:18,000000000|Q.-1190.|7802900600006|MARGARINA SOPROLE 125g|1|OFERTAS ESPECIALES|1,0
7058|7|416|14/09/19 13:34:46,000000000|Q.3100-.|78007673|PALL MALL AZUL DE 20|7|CIGARROS|1,0
7088|7|156|14/09/19 14:18:06,000000000|Q.3100-.|78012370|* TRIAL * TRIAL * TRI|7|CIGARROS|1,0
7129|2|241|14/09/19 16:09:59,000000000|Q.8080-.|78012370|PALL MALL ROJO DE 20 |7|CIGARROS|1,0
7178|2|299|14/09/19 16:48:06,000000000|Q.-2200.|78019065|* TRIAL * TRIAL * TRIAL * TR|7|CIGARROS|1,0
7188|2|143|14/09/19 17:01:50,000000000|Q.5000-.|78018884|PALL MALL DE CLICK DE 20|7|CIGARROS|1,0
7443|7|406|15/09/19 08:35:18,000000000|Q.3080-.|7802900332402|* TRIAL * TRIAL * TRIAL *|1|OFERTAS ESPECIALES|2,0
7443|7|118|15/09/19 08:35:18,000000000|Q.3080-.|7802215508523|* TRIAL * TRIAL * TRIAL * TRIAL * TRIAL|4|CONFITES-GALLETAS|1,0
7443|7|172|15/09/19 08:35:18,000000000|Q.3080-.|7802900056070|LECHE SEMIDESCREMADA CHOCOLATE SOPROLE 200ml|13|LÁCTEOS|1,0
7444|7|480|15/09/19 08:38:38,000000000|Q.6270-.|7808731300436|MC COLA 3L.|1|OFERTAS ESPECIALES|2,0
7444|7|174|15/09/19 08:38:38,000000000|Q.6270-.|7802900056070|* TRIAL * TRIAL * TRIAL * TRIAL * TRIAL * TR|13|LÁCTEOS|2,0
7487|7|88|15/09/19 09:56:02,000000000|Q.-2100.|78018853|PALL MALL AZUL DE 10|7|CIGARROS|1,0
7488|7|205|15/09/19 09:57:34,000000000|Q.4740-.|78021020|BELMONT DE 10|7|CIGARROS|1,0
7512|2|322|15/09/19 10:24:48,000000000|Q.-1190.|7802950005677|* TRIAL * TRIAL * TRIAL * TRIAL * T|1|OFERTAS ESPECIALES|1,0
7516|2|146|15/09/19 10:31:56,000000000|Q.-850.|7801610000601|COCACOLA SIN AZUCAR 591ml|11|BEBIDAS COCA COLA|1,0
7519|7|459|15/09/19 10:37:39,000000000|Q.5300-.|7793253026288|* TRIAL * TRIAL * TR|1|OFERTAS ESPECIALES|1,0
7519|7|45|15/09/19 10:37:39,000000000|Q.5300-.|7805040001832|* TRIAL * TRIAL * TRIAL * TR|1|OFERTAS ESPECIALES|1,0
7519|7|259|15/09/19 10:37:39,000000000|Q.5300-.|7802575220783|* TRIAL * TRIAL * TRIAL * TRIAL * |8|JUGOS-NECTAR|2,0
7519|7|290|15/09/19 10:37:39,000000000|Q.5300-.|7801620005191|GATORADE COOL BLUE 750ml |1|OFERTAS ESPECIALES|1,0
7523|7|52|15/09/19 10:39:44,000000000|Q.-1050.|7802900050078|LECHE CHOCO. SOPROLE 1L.|13|LÁCTEOS|1,0
7552|2|141|15/09/19 11:40:01,000000000|Q.2740-.|7751851005982|* TRIAL * TRIAL * TRIAL * TR|1|OFERTAS ESPECIALES|1,0
7554|7|55|15/09/19 11:44:41,000000000|Q.-1800.|7806500507956|CONFORT NOBLE|10|ART.LIMPIEZA|1,0
7554|7|349|15/09/19 11:44:41,000000000|Q.-1800.|7802810021120|MARGARINA CALO CON LECHE 125g.|1|OFERTAS ESPECIALES|1,0
7554|7|329|15/09/19 11:44:41,000000000|Q.-1800.|7613035311565|NESCAFE TRADICION 3EN1 24g|1|OFERTAS ESPECIALES|1,0
7558|7|474|15/09/19 11:52:51,000000000|Q.6570-.|78019058|PALL MALL VERDE DE 20|7|CIGARROS|1,0
7560|2|409|15/09/19 11:54:16,000000000|Q.4900-.|7751851003971|SACAGRASA SAPOLIO 50ml|1|OFERTAS ESPECIALES|1,0
7570|7|477|15/09/19 12:07:51,000000000|Q.3200-.|78019058|PALL MALL VERDE DE 20|7|CIGARROS|1,0
7574|7|350|15/09/19 12:12:40,000000000|Q.5650-.|7802408061040|* TRIAL * TRIAL * TRIAL |1|OFERTAS ESPECIALES|1,0
7585|7|493|15/09/19 12:34:55,000000000|Q.7190-.|7804608221583|JUREL DORASOL425g|1|OFERTAS ESPECIALES|1,0
7585|7|123|15/09/19 12:34:55,000000000|Q.7190-.|7802000011917|PAPAS MOMS EVERCRISP|4|CONFITES-GALLETAS|1,0
7607|2|343|15/09/19 12:57:58,000000000|Q.6530-.|7802900057077|SIX PACK LECHE SEMIDESCREMADA SOPROLE 200ml |13|LÁCTEOS|1,0
7607|2|171|15/09/19 12:57:58,000000000|Q.6530-.|7805000317621|CASATA SABOR PIÑA GRANADA 2.5L.|1|OFERTAS ESPECIALES|1,0
7607|2|446|15/09/19 12:57:58,000000000|Q.6530-.|7613037637731|BIG BAMG NESTLE 80ml|1|OFERTAS ESPECIALES|1,0
7609|2|152|15/09/19 13:00:46,000000000|Q.6800-.|7801610333129|* TRIAL * TRIAL * TRIAL * TRIAL |11|BEBIDAS COCA COLA|1,0
7610|2|272|15/09/19 13:10:33,000000000|Q.11840-.|7801610001295|COCACOLA ORIGINAL RETORNABLE 2.0L|11|BEBIDAS COCA COLA|1,0
7610|2|387|15/09/19 13:10:33,000000000|Q.11840-.|7805080692519|CLORINDA CLORO CONCEN.500g.|1|OFERTAS ESPECIALES|1,0
7610|2|204|15/09/19 13:10:33,000000000|Q.11840-.|78021020|* TRIAL * TRI|7|CIGARROS|1,0
7610|2|208|15/09/19 13:10:33,000000000|Q.11840-.|7805000313821|* TRIAL * TRIAL * |10|ART.LIMPIEZA|1,0
7633|7|233|15/09/19 13:39:54,000000000|Q.7000-.|78020627|BELMONT DE 20|7|CIGARROS|1,0
7633|7|425|15/09/19 13:39:54,000000000|Q.7000-.|78018884|PALL MALL DE CLICK DE 20|7|CIGARROS|1,0
7638|7|261|15/09/19 13:46:21,000000000|Q.5000-.|78018884|PALL MALL DE CLICK DE 20|7|CIGARROS|1,0
7647|2|408|15/09/19 13:54:45,000000000|Q.5190-.|7613036566377|* TRIAL * TRIAL * TRIAL * TRIA|1|OFERTAS ESPECIALES|1,0
7647|2|313|15/09/19 13:54:45,000000000|Q.5190-.|7802230082527|GALLETAS ALTEZA MCKAY SABPOR FRUTILLA 140g|4|CONFITES-GALLETAS|1,0
7650|2|89|15/09/19 13:56:22,000000000|Q.-1800.|7806500507956|CONFORT NOBLE|10|ART.LIMPIEZA|1,0
7664|7|87|15/09/19 14:16:08,000000000|Q.4250-.|78018884|* TRIAL * TRIAL * TRIAL |7|CIGARROS|1,0
7670|2|383|15/09/19 14:21:01,000000000|Q.-2450.|7613035952959|CASATA FRAMBUESA CREMA NESTLE 1L.|1|OFERTAS ESPECIALES|1,0
7673|2|198|15/09/19 14:38:01,000000000|Q.3750-.|7802215512292|FRAC CAPPUCCINO 130g.|1|OFERTAS ESPECIALES|4,0
7680|7|99|15/09/19 14:37:57,000000000|Q.4800-.|78007673|* TRIAL * TRIAL * TR|7|CIGARROS|1,0
7683|2|418|15/09/19 14:39:50,000000000|Q.3600-.|7802215512292|FRAC CAPPUCCINO 130g.|1|OFERTAS ESPECIALES|2,0
7685|2|30|15/09/19 14:41:05,000000000|Q.2700-.|7802215512292|* TRIAL * TRIAL * TRI|1|OFERTAS ESPECIALES|2,0
7692|7|202|15/09/19 14:49:14,000000000|Q.3200-.|78018884|PALL MALL DE CLICK DE 20|7|CIGARROS|1,0
7728|2|443|15/09/19 15:38:59,000000000|Q.3100-.|78012370|PALL MALL ROJO DE 20 |7|CIGARROS|1,0
7757|2|329|15/09/19 16:30:47,000000000|Q.-2000.|7801610001165|COCACOLA RETORNABLE ORIGINAL 1.25L.|11|BEBIDAS COCA COLA|2,0
7771|2|481|15/09/19 17:41:49,000000000|Q.-1750.|7613032484934|POSTRE CHAMONIX PIÑA 1L|1|OFERTAS ESPECIALES|1,0
8039|2|281|15/09/19 22:16:20,000000000|Q.3100-.|78012370|PALL MALL ROJO DE 20 |7|CIGARROS|1,0
8073|7|326|16/09/19 08:07:11,000000000|Q.5200-.|7808743601934|ACEITE MERKAT 900ml.|1|OFERTAS ESPECIALES|2,0
8093|7|326|16/09/19 09:05:32,000000000|Q.3100-.|78007673|PALL MALL AZUL DE 20|7|CIGARROS|1,0
8115|7|132|16/09/19 10:25:29,000000000|Q.-2100.|78019041|PALL DE CLICK DE 10 |7|CIGARROS|1,0
8139|7|91|16/09/19 11:40:59,000000000|Q.3200-.|78019058|* TRIAL * TRIAL * TRI|7|CIGARROS|1,0
8160|7|293|16/09/19 12:35:01,000000000|Q.2950-.|7801610333426|FANTA RETORNABLE 3L.|11|BEBIDAS COCA COLA|1,0
8160|7|265|16/09/19 12:35:01,000000000|Q.2950-.|7802820001082|NECTAR FRUTILLA ANDINA DEL VALLE SIN AZUCAR 1.5L|1|OFERTAS ESPECIALES|1,0
8179|7|249|16/09/19 13:10:31,000000000|Q.3100-.|78019096|* TRIAL * TRIAL * TRI|7|CIGARROS|1,0
8182|7|288|16/09/19 13:18:03,000000000|Q.4980-.|78019041|PALL DE CLICK DE 10 |7|CIGARROS|1,0
8184|2|117|16/09/19 13:26:14,000000000|Q.23520-.|7805000313616|* TRIAL * TRIAL * TRIAL * TRIA|10|ART.LIMPIEZA|2,0
8184|2|133|16/09/19 13:26:14,000000000|Q.23520-.|7806500401704|* TRIAL * TR|1|OFERTAS ESPECIALES|1,0
8184|2|445|16/09/19 13:26:14,000000000|Q.23520-.|7804653340598|CONFORT MI HOGAR|10|ART.LIMPIEZA|1,0
8194|7|474|16/09/19 13:31:48,000000000|Q.-2200.|78019065|* TRIAL * TRIAL * TRIAL * TR|7|CIGARROS|1,0
8246|2|408|16/09/19 15:55:29,000000000|Q.-880.|7802950006865|MAGGI PURE DE PAPAS 125g.|1|OFERTAS ESPECIALES|1,0
8315|2|30|16/09/19 17:41:18,000000000|Q.5200-.|78019058|PALL MALL VERDE DE 20|7|CIGARROS|1,0
8368|2|379|16/09/19 19:31:19,000000000|Q.4180-.|7702367003917|* TRIAL * TRIAL * TRIAL * TRIAL * |1|OFERTAS ESPECIALES|1,0
8539|2|385|17/09/19 08:28:04,000000000|Q.4110-.|78021020|* TRIAL * TRI|7|CIGARROS|1,0
8540|2|305|17/09/19 08:21:34,000000000|Q.3100-.|78007673|PALL MALL AZUL DE 20|7|CIGARROS|1,0
8563|2|167|17/09/19 09:42:45,000000000|Q.-1340.|7805025694219|POETT PRIMAVERA 485g.|1|OFERTAS ESPECIALES|1,0
8600|2|103|17/09/19 11:34:58,000000000|Q.3550-.|78019058|PALL MALL VERDE DE 20|7|CIGARROS|1,0
8632|2|140|17/09/19 12:49:53,000000000|Q.4700-.|78021020|BELMONT DE 10|7|CIGARROS|1,0
8654|2|226|17/09/19 13:32:24,000000000|Q.3800-.|78021037|* TRIAL * TRIAL *|7|CIGARROS|1,0
8656|2|437|17/09/19 13:42:22,000000000|Q.3800-.|78019065|PALL MALL VERDE CLICK DE 10 |7|CIGARROS|1,0
8657|2|47|17/09/19 13:49:15,000000000|Q.3850-.|7805080100014|* TRIAL * TRIAL * T|1|OFERTAS ESPECIALES|1,0
8663|2|427|17/09/19 13:51:35,000000000|Q.3800-.|78020627|BELMONT DE 20|7|CIGARROS|1,0
8675|2|393|17/09/19 14:06:37,000000000|Q.-2100.|78018853|PALL MALL AZUL DE 10|7|CIGARROS|1,0
8685|2|438|17/09/19 14:17:25,000000000|Q.5100-.|78020627|* TRIAL * TRI|7|CIGARROS|1,0
8689|2|179|17/09/19 14:22:04,000000000|Q.-850.|7801610001165|COCACOLA RETORNABLE ORIGINAL 1.25L.|11|BEBIDAS COCA COLA|1,0
8699|2|292|17/09/19 14:34:28,000000000|Q.3950-.|78007673|* TRIAL * TRIAL * TR|7|CIGARROS|1,0
8703|2|323|17/09/19 14:43:31,000000000|Q.-2100.|78018853|* TRIAL * TRIAL * TR|7|CIGARROS|1,0
8722|2|103|17/09/19 15:00:47,000000000|Q.-2450.|7613032484934|* TRIAL * TRIAL * TRIAL|1|OFERTAS ESPECIALES|1,0
8756|2|123|17/09/19 16:16:40,000000000|Q.10400-.|78018884|PALL MALL DE CLICK DE 20|7|CIGARROS|2,0
8757|2|496|17/09/19 16:18:23,000000000|Q.4900-.|7801930006598|LONGANIZA PARRILLERA 12UN.|1|OFERTAS ESPECIALES|1,0
9101|2|272|18/09/19 10:20:05,000000000|Q.4460-.|7802225683661|GALLETAS DE SODA SELZ 180g.|4|CONFITES-GALLETAS|2,0
9119|2|284|18/09/19 10:23:36,000000000|Q.4000-.|7800004261512|* TRIAL * TRIAL *|1|OFERTAS ESPECIALES|3,0
9119|2|362|18/09/19 10:23:36,000000000|Q.4000-.|78012370|PALL MALL ROJO DE 20 |7|CIGARROS|1,0
9129|2|180|18/09/19 10:43:11,000000000|Q.3200-.|78018884|* TRIAL * TRIAL * TRIAL |7|CIGARROS|1,0
9131|2|468|18/09/19 10:46:23,000000000|Q.5190-.|7803200804163|MAYONESA JB 760g.|1|OFERTAS ESPECIALES|1,0
9133|2|456|18/09/19 11:03:14,000000000|Q.2580-.|7802820250220|KAPO SABOR PIÑA 252ml|1|OFERTAS ESPECIALES|1,0
9133|2|21|18/09/19 11:03:14,000000000|Q.2580-.|7802950005264|NESQUIK SABOR CHOCOLATE NESTLE 200ml|1|OFERTAS ESPECIALES|2,0
9138|2|43|18/09/19 10:52:11,000000000|Q.7400-.|78020627|BELMONT DE 20|7|CIGARROS|1,0
9155|2|392|18/09/19 11:27:40,000000000|Q.3800-.|7802000011917|* TRIAL * TRIAL * TR|4|CONFITES-GALLETAS|1,0
9155|2|353|18/09/19 11:27:40,000000000|Q.3800-.|7801620006648|+MAS SIN GAS UVA SIN AZUCAR 1600ml|1|OFERTAS ESPECIALES|1,0
9158|2|287|18/09/19 11:25:38,000000000|Q.-2100.|78019041|PALL DE CLICK DE 10 |7|CIGARROS|1,0
9169|2|497|18/09/19 11:37:13,000000000|Q.3900-.|78019058|PALL MALL VERDE DE 20|7|CIGARROS|1,0
9182|2|115|18/09/19 11:47:16,000000000|Q.-1530.|7801268001357|* TRIAL * TRIAL * T|1|OFERTAS ESPECIALES|1,0
9199|2|261|18/09/19 12:11:33,000000000|Q.7420-.|7805080692519|CLORINDA CLORO CONCEN.500g.|1|OFERTAS ESPECIALES|1,0
9206|2|83|18/09/19 12:17:39,000000000|Q.2600-.|7805080692519|CLORINDA CLORO CONCEN.500g.|1|OFERTAS ESPECIALES|4,0
9233|2|403|18/09/19 12:39:46,000000000|Q.3200-.|78018884|PALL MALL DE CLICK DE 20|7|CIGARROS|1,0
9259|2|85|18/09/19 13:15:53,000000000|Q.6200-.|78007673|* TRIAL * TRIAL * TR|7|CIGARROS|1,0
9277|2|132|18/09/19 13:43:31,000000000|Q.4650-.|78020627|* TRIAL * TRI|7|CIGARROS|1,0
9279|2|341|18/09/19 13:37:53,000000000|Q.3400-.|78007673|* TRIAL * TRIAL * TR|7|CIGARROS|1,0
9309|2|169|18/09/19 14:15:12,000000000|Q.3500-.|78019058|PALL MALL VERDE DE 20|7|CIGARROS|1,0
9324|2|266|18/09/19 14:30:23,000000000|Q.4800-.|7801620001896|* TRIAL * TRIAL * TRIAL * |1|OFERTAS ESPECIALES|1,0
9330|2|27|18/09/19 14:40:59,000000000|Q.6920-.|78021020|BELMONT DE 10|7|CIGARROS|1,0
9351|2|208|18/09/19 15:17:52,000000000|Q.-1160.|7802920777542|LECHE ENTERA COLUN 1L.|13|LÁCTEOS|1,0
9352|2|219|18/09/19 15:08:08,000000000|Q.3890-.|7802000009303|* TRIAL * TRIAL * TRIAL * TRIAL * TRIAL *|4|CONFITES-GALLETAS|2,0
9355|2|264|18/09/19 15:10:03,000000000|Q.4500-.|78015432|LUCKY STRIKE NEGRO CLICK |7|CIGARROS|1,0
9389|2|310|18/09/19 16:32:59,000000000|Q.3300-.|78018884|* TRIAL * TRIAL * TRIAL |7|CIGARROS|1,0
9427|2|382|18/09/19 19:01:31,000000000|Q.-1790.|7805000314293|MAYONESA HELLMANN`S  700g.|1|OFERTAS ESPECIALES|1,0
9442|2|115|18/09/19 19:16:25,000000000|Q.4190-.|7802215505140|GALLETAS CHOCO CHIPS COSTA 125g..|4|CONFITES-GALLETAS|1,0
9451|2|367|18/09/19 19:22:31,000000000|Q.3550-.|7790272001005|ACEITE NATURA 900ml|1|OFERTAS ESPECIALES|1,0
9465|2|371|18/09/19 19:33:12,000000000|Q.-2200.|78019065|PALL MALL VERDE CLICK DE 10 |7|CIGARROS|1,0
9488|2|284|18/09/19 20:07:07,000000000|Q.4870-.|78021020|* TRIAL * TRI|7|CIGARROS|1,0
9495|2|388|18/09/19 20:14:03,000000000|Q.17440-.|7801610323236|COCACOLA ORIGINAL DESECHABLE 3L.|11|BEBIDAS COCA COLA|2,0
9500|2|415|18/09/19 20:14:48,000000000|Q.4190-.|7801610333129|COCACOLA ORIGINAL RETORNABLE 3L.|11|BEBIDAS COCA COLA|1,0
9500|2|307|18/09/19 20:14:48,000000000|Q.4190-.|7802215146015|GALLETAS BORTOLASO SURTIDO CALAF 350g|4|CONFITES-GALLETAS|1,0
9505|2|153|18/09/19 20:18:36,000000000|Q.4740-.|7804660910029|* TRIAL * TRIAL * TRI|1|OFERTAS ESPECIALES|1,0
9507|2|376|18/09/19 20:22:36,000000000|Q.3700-.|7802000011917|PAPAS MOMS EVERCRISP|4|CONFITES-GALLETAS|1,0
9548|2|485|18/09/19 21:07:16,000000000|Q.-2000.|7898509281265|MIEL ARTESANAL 500g|1|OFERTAS ESPECIALES|1,0
